2026-07-18 04:16:11,379 P4081843 INFO ---- Model: ----MSTGAD-4f9e8a2f----random_seed : 1----req_loss_approach : Normal-Recreation----rec_lambda : 1.0----auxi_lambda : 0.2----Freq Domain : encoder_decoder----Multi Fits : false----train : True----evaluate : False
2026-07-18 04:16:11,379 P4081843 INFO Load from /home/db2003/Desktop/Amr/Tests/Eadro/codes/chunks/TT
2026-07-18 04:16:31,164 P4081843 INFO Fewshot: training with 1.0 of the 70% of the data
2026-07-18 04:16:49,829 P4081843 INFO Trainable Parameters Breakdown:
2026-07-18 04:16:49,830 P4081843 INFO --------------------------------------------------------------------------------
2026-07-18 04:16:49,830 P4081843 INFO Reconstruction-Specific Parameters:
2026-07-18 04:16:49,830 P4081843 INFO node_emb.linear.weight                   | shape: (8, 7)                    | params: 56
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.0.headff_log.bias | shape: (10,)                     | params: 10
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_node.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_node.in_proj_bias | shape: (24,)                     | params: 24
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_node.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_node.out_proj.bias | shape: (8,)                      | params: 8
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_trace.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_trace.in_proj_bias | shape: (24,)                     | params: 24
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_trace.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_trace.out_proj.bias | shape: (8,)                      | params: 8
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_log.in_proj_weight | shape: (96, 32)                  | params: 3,072
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_log.in_proj_bias | shape: (96,)                     | params: 96
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_log.out_proj.weight | shape: (32, 32)                  | params: 1,024
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.attention_log.out_proj.bias | shape: (32,)                     | params: 32
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.vff_node.weight | shape: (8, 8)                    | params: 64
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.vff_node.bias | shape: (8,)                      | params: 8
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.vff_trace.weight | shape: (8, 8)                    | params: 64
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.vff_trace.bias | shape: (8,)                      | params: 8
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.vff_log.weight | shape: (32, 32)                  | params: 1,024
2026-07-18 04:16:49,838 P4081843 INFO decoder.temporal_attention.1.vff_log.bias | shape: (32,)                     | params: 32
2026-07-18 04:16:49,839 P4081843 INFO decoder.temporal_attention.1.headff_node.weight | shape: (10, 10)                  | params: 100
2026-07-18 04:16:49,839 P4081843 INFO decoder.temporal_attention.1.headff_node.bias | shape: (10,)                     | params: 10
2026-07-18 04:16:49,839 P4081843 INFO decoder.temporal_attention.1.headff_trace.weight | shape: (10, 40)                  | params: 400
2026-07-18 04:16:49,839 P4081843 INFO decoder.temporal_attention.1.headff_trace.bias | shape: (10,)                     | params: 10
2026-07-18 04:16:49,839 P4081843 INFO decoder.temporal_attention.1.headff_log.weight | shape: (10, 10)                  | params: 100
2026-07-18 04:16:49,839 P4081843 INFO decoder.temporal_attention.1.headff_log.bias | shape: (10,)                     | params: 10
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.0.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.0.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.0.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.0.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.0.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.0.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.1.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.1.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.1.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.1.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.1.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-18 04:16:49,839 P4081843 INFO decoder.ta_add.1.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-18 04:16:49,839 P4081843 INFO decoder.cross_attention.0.attention_node.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-18 04:16:49,839 P4081843 INFO decoder.cross_attention.0.attention_node.in_proj_bias | shape: (24,)                     | params: 24
2026-07-18 04:16:49,839 P4081843 INFO decoder.cross_attention.0.attention_node.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-18 04:16:49,839 P4081843 INFO decoder.cross_attention.0.attention_node.out_proj.bias | shape: (8,)                      | params: 8
2026-07-18 04:16:49,839 P4081843 INFO decoder.cross_attention.0.attention_trace.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-18 04:16:49,839 P4081843 INFO decoder.cross_attention.0.attention_trace.in_proj_bias | shape: (24,)                     | params: 24
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.0.attention_trace.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.0.attention_trace.out_proj.bias | shape: (8,)                      | params: 8
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.0.attention_log.in_proj_weight | shape: (96, 32)                  | params: 3,072
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.0.attention_log.in_proj_bias | shape: (96,)                     | params: 96
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.0.attention_log.out_proj.weight | shape: (32, 32)                  | params: 1,024
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.0.attention_log.out_proj.bias | shape: (32,)                     | params: 32
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_node.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_node.in_proj_bias | shape: (24,)                     | params: 24
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_node.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_node.out_proj.bias | shape: (8,)                      | params: 8
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_trace.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_trace.in_proj_bias | shape: (24,)                     | params: 24
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_trace.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_trace.out_proj.bias | shape: (8,)                      | params: 8
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_log.in_proj_weight | shape: (96, 32)                  | params: 3,072
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_log.in_proj_bias | shape: (96,)                     | params: 96
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_log.out_proj.weight | shape: (32, 32)                  | params: 1,024
2026-07-18 04:16:49,840 P4081843 INFO decoder.cross_attention.1.attention_log.out_proj.bias | shape: (32,)                     | params: 32
2026-07-18 04:16:49,840 P4081843 INFO decoder.ca_add.0.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-18 04:16:49,840 P4081843 INFO decoder.ca_add.0.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-18 04:16:49,840 P4081843 INFO decoder.ca_add.0.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-18 04:16:49,840 P4081843 INFO decoder.ca_add.0.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-18 04:16:49,840 P4081843 INFO decoder.ca_add.0.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-18 04:16:49,840 P4081843 INFO decoder.ca_add.0.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-18 04:16:49,840 P4081843 INFO decoder.ca_add.1.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-18 04:16:49,840 P4081843 INFO decoder.ca_add.1.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-18 04:16:49,841 P4081843 INFO decoder.ca_add.1.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-18 04:16:49,841 P4081843 INFO decoder.ca_add.1.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-18 04:16:49,841 P4081843 INFO decoder.ca_add.1.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-18 04:16:49,841 P4081843 INFO decoder.ca_add.1.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_node.ff.0.weight        | shape: (32, 8)                   | params: 256
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_node.ff.0.bias          | shape: (32,)                     | params: 32
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_node.ff.3.weight        | shape: (8, 32)                   | params: 256
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_node.ff.3.bias          | shape: (8,)                      | params: 8
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.addnorm_node.ln.weight     | shape: (8,)                      | params: 8
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.addnorm_node.ln.bias       | shape: (8,)                      | params: 8
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_trace.ff.0.weight       | shape: (32, 8)                   | params: 256
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_trace.ff.0.bias         | shape: (32,)                     | params: 32
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_trace.ff.3.weight       | shape: (8, 32)                   | params: 256
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_trace.ff.3.bias         | shape: (8,)                      | params: 8
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.addnorm_trace.ln.weight    | shape: (8,)                      | params: 8
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.addnorm_trace.ln.bias      | shape: (8,)                      | params: 8
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_log.ff.0.weight         | shape: (128, 32)                 | params: 4,096
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_log.ff.0.bias           | shape: (128,)                    | params: 128
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_log.ff.3.weight         | shape: (32, 128)                 | params: 4,096
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.ff_log.ff.3.bias           | shape: (32,)                     | params: 32
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.addnorm_log.ln.weight      | shape: (32,)                     | params: 32
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.0.addnorm_log.ln.bias        | shape: (32,)                     | params: 32
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.1.ff_node.ff.0.weight        | shape: (32, 8)                   | params: 256
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.1.ff_node.ff.0.bias          | shape: (32,)                     | params: 32
2026-07-18 04:16:49,841 P4081843 INFO decoder.ffn.1.ff_node.ff.3.weight        | shape: (8, 32)                   | params: 256
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.ff_node.ff.3.bias          | shape: (8,)                      | params: 8
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.addnorm_node.ln.weight     | shape: (8,)                      | params: 8
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.addnorm_node.ln.bias       | shape: (8,)                      | params: 8
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.ff_trace.ff.0.weight       | shape: (32, 8)                   | params: 256
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.ff_trace.ff.0.bias         | shape: (32,)                     | params: 32
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.ff_trace.ff.3.weight       | shape: (8, 32)                   | params: 256
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.ff_trace.ff.3.bias         | shape: (8,)                      | params: 8
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.addnorm_trace.ln.weight    | shape: (8,)                      | params: 8
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.addnorm_trace.ln.bias      | shape: (8,)                      | params: 8
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.ff_log.ff.0.weight         | shape: (128, 32)                 | params: 4,096
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.ff_log.ff.0.bias           | shape: (128,)                    | params: 128
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.ff_log.ff.3.weight         | shape: (32, 128)                 | params: 4,096
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.ff_log.ff.3.bias           | shape: (32,)                     | params: 32
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.addnorm_log.ln.weight      | shape: (32,)                     | params: 32
2026-07-18 04:16:49,842 P4081843 INFO decoder.ffn.1.addnorm_log.ln.bias        | shape: (32,)                     | params: 32
2026-07-18 04:16:49,842 P4081843 INFO Subtotal: 96,029
2026-07-18 04:16:49,842 P4081843 INFO --------------------------------------------------------------------------------
2026-07-18 04:16:49,842 P4081843 INFO Common Parameters:
2026-07-18 04:16:49,842 P4081843 INFO show.0.weight                            | shape: (128, 69)                 | params: 8,832
2026-07-18 04:16:49,842 P4081843 INFO show.0.bias                              | shape: (128,)                    | params: 128
2026-07-18 04:16:49,842 P4081843 INFO show.2.weight                            | shape: (2, 128)                  | params: 256
2026-07-18 04:16:49,842 P4081843 INFO show.2.bias                              | shape: (2,)                      | params: 2
2026-07-18 04:16:49,842 P4081843 INFO Subtotal: 9,218
2026-07-18 04:16:49,842 P4081843 INFO --------------------------------------------------------------------------------
2026-07-18 04:16:49,842 P4081843 INFO Total Trainable Parameters: 105,247

2026-07-18 04:16:49,843 P4081843 INFO Trainable Parameters: 105247, reconstruction: 96029, common: 9218
2026-07-18 04:16:49,843 P4081843 INFO model : init weight
2026-07-18 04:16:49,845 P4081843 INFO Using GPU...
2026-07-18 04:16:49,860 P4081843 INFO optimizer : using AdaBelief
2026-07-18 04:16:49,860 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:16:49,860 P4081843 INFO 0/50 starting... lr: 0.001 para:1.0
2026-07-18 04:18:18,183 P4081843 INFO Epoch 0/50, all_loss:0.10518 cls_loss:30.62270 rec_loss:0.10518 [88.30s]; best loss:0.10518, patience : 0
2026-07-18 04:18:18,184 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:18:18,184 P4081843 INFO 1/50 starting... lr: 0.001 para:0.5
2026-07-18 04:19:44,939 P4081843 INFO Epoch 1/50, all_loss:2.79136 cls_loss:5.35963 rec_loss:0.22309 [86.73s]; best loss:2.79136, patience : 0
2026-07-18 04:19:44,939 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:19:44,940 P4081843 INFO 2/50 starting... lr: 0.001 para:0.3333333432674408
2026-07-18 04:21:12,080 P4081843 INFO Epoch 2/50, all_loss:1.88271 cls_loss:2.68234 rec_loss:0.28347 [87.11s]; best loss:1.88271, patience : 0
2026-07-18 04:21:36,178 P4081843 INFO pr:0.7940  rc:0.5855  auc:0.9889 ap:0.9026 f1: 0.6740 pred_right: 1070768 pred_wrong:25432 actu_right: 1061716 actu_wrong: 34484
2026-07-18 04:21:47,455 P4081843 INFO pr:0.7972  rc:0.5819  auc:0.9884 ap:0.9024 f1: 0.6728 pred_right: 458991 pred_wrong:10809 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:21:47,479 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:21:47,479 P4081843 INFO 3/50 starting... lr: 0.001 para:0.25
2026-07-18 04:23:15,360 P4081843 INFO Epoch 3/50, all_loss:1.58323 cls_loss:2.01274 rec_loss:0.29467 [87.86s]; best loss:1.58323, patience : 0
2026-07-18 04:23:46,427 P4081843 INFO pr:0.8442  rc:0.6369  auc:0.9919 ap:0.9221 f1: 0.7261 pred_right: 1070181 pred_wrong:26019 actu_right: 1061712 actu_wrong: 34488
2026-07-18 04:23:56,619 P4081843 INFO pr:0.8460  rc:0.6338  auc:0.9918 ap:0.9207 f1: 0.7247 pred_right: 458705 pred_wrong:11095 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:23:56,647 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:23:56,647 P4081843 INFO 4/50 starting... lr: 0.001 para:0.20000000298023224
2026-07-18 04:25:24,536 P4081843 INFO Epoch 4/50, all_loss:1.53887 cls_loss:1.85066 rec_loss:0.29174 [87.86s]; best loss:1.53887, patience : 0
2026-07-18 04:25:48,663 P4081843 INFO pr:0.7947  rc:0.7379  auc:0.9938 ap:0.9365 f1: 0.7652 pred_right: 1064172 pred_wrong:32028 actu_right: 1061706 actu_wrong: 34494
2026-07-18 04:25:59,137 P4081843 INFO pr:0.7998  rc:0.7380  auc:0.9938 ap:0.9356 f1: 0.7677 pred_right: 456135 pred_wrong:13665 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:25:59,167 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:25:59,167 P4081843 INFO 5/50 starting... lr: 0.001 para:0.1666666716337204
2026-07-18 04:27:28,127 P4081843 INFO Epoch 5/50, all_loss:1.45407 cls_loss:1.68598 rec_loss:0.29451 [88.93s]; best loss:1.45407, patience : 0
2026-07-18 04:27:53,045 P4081843 INFO pr:0.8501  rc:0.7133  auc:0.9947 ap:0.9468 f1: 0.7757 pred_right: 1067263 pred_wrong:28937 actu_right: 1061713 actu_wrong: 34487
2026-07-18 04:28:07,034 P4081843 INFO pr:0.8569  rc:0.7089  auc:0.9947 ap:0.9475 f1: 0.7759 pred_right: 457549 pred_wrong:12251 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:28:07,099 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:28:07,100 P4081843 INFO 6/50 starting... lr: 0.001 para:0.1428571492433548
2026-07-18 04:29:35,755 P4081843 INFO Epoch 6/50, all_loss:1.35609 cls_loss:1.53229 rec_loss:0.29884 [88.59s]; best loss:1.35609, patience : 0
2026-07-18 04:30:02,293 P4081843 INFO pr:0.8634  rc:0.7643  auc:0.9957 ap:0.9568 f1: 0.8108 pred_right: 1065670 pred_wrong:30530 actu_right: 1061709 actu_wrong: 34491
2026-07-18 04:30:12,603 P4081843 INFO pr:0.8667  rc:0.7605  auc:0.9958 ap:0.9558 f1: 0.8102 pred_right: 456806 pred_wrong:12994 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:30:12,631 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:30:12,632 P4081843 INFO 7/50 starting... lr: 0.001 para:0.125
2026-07-18 04:31:41,749 P4081843 INFO Epoch 7/50, all_loss:1.26635 cls_loss:1.40468 rec_loss:0.29803 [89.09s]; best loss:1.26635, patience : 0
2026-07-18 04:32:05,926 P4081843 INFO pr:0.8521  rc:0.7965  auc:0.9955 ap:0.9579 f1: 0.8234 pred_right: 1063960 pred_wrong:32240 actu_right: 1061708 actu_wrong: 34492
2026-07-18 04:32:16,256 P4081843 INFO pr:0.8570  rc:0.7938  auc:0.9951 ap:0.9584 f1: 0.8242 pred_right: 456083 pred_wrong:13717 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:32:16,285 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:32:16,285 P4081843 INFO 8/50 starting... lr: 0.001 para:0.1111111119389534
2026-07-18 04:33:45,503 P4081843 INFO Epoch 8/50, all_loss:1.17571 cls_loss:1.28460 rec_loss:0.30453 [89.16s]; best loss:1.17571, patience : 0
2026-07-18 04:34:16,215 P4081843 INFO pr:0.8600  rc:0.8230  auc:0.9959 ap:0.9606 f1: 0.8411 pred_right: 1063195 pred_wrong:33005 actu_right: 1061713 actu_wrong: 34487
2026-07-18 04:34:26,750 P4081843 INFO pr:0.8634  rc:0.8250  auc:0.9951 ap:0.9610 f1: 0.8437 pred_right: 455651 pred_wrong:14149 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:34:26,778 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:34:26,778 P4081843 INFO 9/50 starting... lr: 0.001 para:0.10000000149011612
2026-07-18 04:35:55,715 P4081843 INFO Epoch 9/50, all_loss:1.12999 cls_loss:1.22189 rec_loss:0.30292 [88.91s]; best loss:1.12999, patience : 0
2026-07-18 04:36:19,917 P4081843 INFO pr:0.8457  rc:0.8739  auc:0.9970 ap:0.9666 f1: 0.8596 pred_right: 1060555 pred_wrong:35645 actu_right: 1061705 actu_wrong: 34495
2026-07-18 04:36:30,141 P4081843 INFO pr:0.8487  rc:0.8751  auc:0.9969 ap:0.9670 f1: 0.8617 pred_right: 454532 pred_wrong:15268 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:36:30,170 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:36:30,170 P4081843 INFO 10/50 starting... lr: 0.001 para:0.09090909361839294
2026-07-18 04:37:59,456 P4081843 INFO Epoch 10/50, all_loss:1.13628 cls_loss:1.21841 rec_loss:0.31492 [89.28s]; best loss:1.12999, patience : 1
2026-07-18 04:38:24,734 P4081843 INFO pr:0.8692  rc:0.8571  auc:0.9974 ap:0.9698 f1: 0.8631 pred_right: 1062190 pred_wrong:34010 actu_right: 1061710 actu_wrong: 34490
2026-07-18 04:38:34,490 P4081843 INFO pr:0.8687  rc:0.8549  auc:0.9970 ap:0.9697 f1: 0.8617 pred_right: 455228 pred_wrong:14572 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:38:34,517 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:38:34,517 P4081843 INFO 11/50 starting... lr: 0.001 para:0.0833333358168602
2026-07-18 04:40:03,437 P4081843 INFO Epoch 11/50, all_loss:1.06892 cls_loss:1.13678 rec_loss:0.32248 [88.90s]; best loss:1.06892, patience : 0
2026-07-18 04:40:33,665 P4081843 INFO pr:0.8414  rc:0.9277  auc:0.9966 ap:0.9722 f1: 0.8824 pred_right: 1058171 pred_wrong:38029 actu_right: 1061709 actu_wrong: 34491
2026-07-18 04:40:43,867 P4081843 INFO pr:0.8411  rc:0.9257  auc:0.9960 ap:0.9716 f1: 0.8814 pred_right: 453502 pred_wrong:16298 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:40:43,895 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:40:43,896 P4081843 INFO 12/50 starting... lr: 0.001 para:0.07692307978868484
2026-07-18 04:42:12,353 P4081843 INFO Epoch 12/50, all_loss:1.03670 cls_loss:1.09687 rec_loss:0.31466 [88.43s]; best loss:1.03670, patience : 0
2026-07-18 04:42:36,517 P4081843 INFO pr:0.8499  rc:0.9221  auc:0.9979 ap:0.9702 f1: 0.8845 pred_right: 1058790 pred_wrong:37410 actu_right: 1061716 actu_wrong: 34484
2026-07-18 04:42:46,830 P4081843 INFO pr:0.8503  rc:0.9198  auc:0.9975 ap:0.9684 f1: 0.8837 pred_right: 453781 pred_wrong:16019 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:42:46,861 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:42:46,861 P4081843 INFO 13/50 starting... lr: 0.001 para:0.0714285746216774
2026-07-18 04:44:16,115 P4081843 INFO Epoch 13/50, all_loss:0.95789 cls_loss:1.00710 rec_loss:0.31818 [89.22s]; best loss:0.95789, patience : 0
2026-07-18 04:44:41,348 P4081843 INFO pr:0.8576  rc:0.9259  auc:0.9976 ap:0.9742 f1: 0.8905 pred_right: 1058963 pred_wrong:37237 actu_right: 1061707 actu_wrong: 34493
2026-07-18 04:44:58,485 P4081843 INFO pr:0.8579  rc:0.9266  auc:0.9976 ap:0.9737 f1: 0.8909 pred_right: 453807 pred_wrong:15993 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:44:58,514 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:44:58,514 P4081843 INFO 14/50 starting... lr: 0.001 para:0.06666667014360428
2026-07-18 04:46:27,977 P4081843 INFO Epoch 14/50, all_loss:0.96874 cls_loss:1.01479 rec_loss:0.32414 [89.46s]; best loss:0.95789, patience : 1
2026-07-18 04:46:52,183 P4081843 INFO pr:0.8934  rc:0.8622  auc:0.9976 ap:0.9773 f1: 0.8775 pred_right: 1062920 pred_wrong:33280 actu_right: 1061713 actu_wrong: 34487
2026-07-18 04:47:02,616 P4081843 INFO pr:0.8942  rc:0.8647  auc:0.9970 ap:0.9774 f1: 0.8792 pred_right: 455480 pred_wrong:14320 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:47:02,617 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:47:02,617 P4081843 INFO 15/50 starting... lr: 0.001 para:0.0625
2026-07-18 04:48:32,790 P4081843 INFO Epoch 15/50, all_loss:0.93139 cls_loss:0.97158 rec_loss:0.32861 [90.14s]; best loss:0.93139, patience : 0
2026-07-18 04:48:57,218 P4081843 INFO pr:0.8641  rc:0.9455  auc:0.9985 ap:0.9775 f1: 0.9030 pred_right: 1058466 pred_wrong:37734 actu_right: 1061712 actu_wrong: 34488
2026-07-18 04:49:08,328 P4081843 INFO pr:0.8650  rc:0.9468  auc:0.9982 ap:0.9758 f1: 0.9040 pred_right: 453591 pred_wrong:16209 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:49:08,352 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:49:08,352 P4081843 INFO 16/50 starting... lr: 0.001 para:0.05882352963089943
2026-07-18 04:50:36,865 P4081843 INFO Epoch 16/50, all_loss:0.92126 cls_loss:0.95845 rec_loss:0.32614 [88.49s]; best loss:0.92126, patience : 0
2026-07-18 04:51:07,057 P4081843 INFO pr:0.8632  rc:0.9658  auc:0.9986 ap:0.9807 f1: 0.9116 pred_right: 1057609 pred_wrong:38591 actu_right: 1061708 actu_wrong: 34492
