2026-07-21 03:50:30,648 P2330772 INFO ---- Model: ----MSTGAD-7d7a0b97----random_seed : 2----req_loss_approach : Normal-Recreation----rec_lambda : 1.0----auxi_lambda : 0.2----Freq Domain : encoder_decoder----Multi Fits : false----train : True----evaluate : False
2026-07-21 03:50:30,648 P2330772 INFO Load from /home/db2003/Desktop/Amr/Tests/Eadro/codes/chunks/TT
2026-07-21 03:50:43,171 P2330772 INFO Fewshot: training with 1.0 of the 70% of the data
2026-07-21 03:51:01,214 P2330772 INFO Trainable Parameters Breakdown:
2026-07-21 03:51:01,214 P2330772 INFO --------------------------------------------------------------------------------
2026-07-21 03:51:01,214 P2330772 INFO Reconstruction-Specific Parameters:
2026-07-21 03:51:01,214 P2330772 INFO node_emb.linear.weight                   | shape: (8, 7)                    | params: 56
2026-07-21 03:51:01,220 P2330772 INFO decoder.temporal_attention.0.headff_log.bias | shape: (10,)                     | params: 10
2026-07-21 03:51:01,220 P2330772 INFO decoder.temporal_attention.1.attention_node.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.attention_node.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.attention_node.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.attention_node.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.attention_trace.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.attention_trace.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.attention_trace.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.attention_trace.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.attention_log.in_proj_weight | shape: (96, 32)                  | params: 3,072
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.attention_log.in_proj_bias | shape: (96,)                     | params: 96
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.attention_log.out_proj.weight | shape: (32, 32)                  | params: 1,024
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.attention_log.out_proj.bias | shape: (32,)                     | params: 32
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.vff_node.weight | shape: (8, 8)                    | params: 64
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.vff_node.bias | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.vff_trace.weight | shape: (8, 8)                    | params: 64
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.vff_trace.bias | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.vff_log.weight | shape: (32, 32)                  | params: 1,024
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.vff_log.bias | shape: (32,)                     | params: 32
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.headff_node.weight | shape: (10, 10)                  | params: 100
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.headff_node.bias | shape: (10,)                     | params: 10
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.headff_trace.weight | shape: (10, 40)                  | params: 400
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.headff_trace.bias | shape: (10,)                     | params: 10
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.headff_log.weight | shape: (10, 10)                  | params: 100
2026-07-21 03:51:01,221 P2330772 INFO decoder.temporal_attention.1.headff_log.bias | shape: (10,)                     | params: 10
2026-07-21 03:51:01,221 P2330772 INFO decoder.ta_add.0.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.ta_add.0.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.ta_add.0.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.ta_add.0.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.ta_add.0.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-21 03:51:01,221 P2330772 INFO decoder.ta_add.0.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-21 03:51:01,221 P2330772 INFO decoder.ta_add.1.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.ta_add.1.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.ta_add.1.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.ta_add.1.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-21 03:51:01,221 P2330772 INFO decoder.ta_add.1.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-21 03:51:01,222 P2330772 INFO decoder.ta_add.1.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_node.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_node.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_node.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_node.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_trace.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_trace.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_trace.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_trace.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_log.in_proj_weight | shape: (96, 32)                  | params: 3,072
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_log.in_proj_bias | shape: (96,)                     | params: 96
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_log.out_proj.weight | shape: (32, 32)                  | params: 1,024
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.0.attention_log.out_proj.bias | shape: (32,)                     | params: 32
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_node.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_node.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_node.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_node.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_trace.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_trace.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_trace.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_trace.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_log.in_proj_weight | shape: (96, 32)                  | params: 3,072
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_log.in_proj_bias | shape: (96,)                     | params: 96
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_log.out_proj.weight | shape: (32, 32)                  | params: 1,024
2026-07-21 03:51:01,222 P2330772 INFO decoder.cross_attention.1.attention_log.out_proj.bias | shape: (32,)                     | params: 32
2026-07-21 03:51:01,222 P2330772 INFO decoder.ca_add.0.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-21 03:51:01,222 P2330772 INFO decoder.ca_add.0.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-21 03:51:01,222 P2330772 INFO decoder.ca_add.0.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-21 03:51:01,222 P2330772 INFO decoder.ca_add.0.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-21 03:51:01,222 P2330772 INFO decoder.ca_add.0.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-21 03:51:01,222 P2330772 INFO decoder.ca_add.0.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-21 03:51:01,222 P2330772 INFO decoder.ca_add.1.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-21 03:51:01,222 P2330772 INFO decoder.ca_add.1.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-21 03:51:01,222 P2330772 INFO decoder.ca_add.1.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ca_add.1.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ca_add.1.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-21 03:51:01,223 P2330772 INFO decoder.ca_add.1.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_node.ff.0.weight        | shape: (32, 8)                   | params: 256
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_node.ff.0.bias          | shape: (32,)                     | params: 32
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_node.ff.3.weight        | shape: (8, 32)                   | params: 256
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_node.ff.3.bias          | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.addnorm_node.ln.weight     | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.addnorm_node.ln.bias       | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_trace.ff.0.weight       | shape: (32, 8)                   | params: 256
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_trace.ff.0.bias         | shape: (32,)                     | params: 32
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_trace.ff.3.weight       | shape: (8, 32)                   | params: 256
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_trace.ff.3.bias         | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.addnorm_trace.ln.weight    | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.addnorm_trace.ln.bias      | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_log.ff.0.weight         | shape: (128, 32)                 | params: 4,096
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_log.ff.0.bias           | shape: (128,)                    | params: 128
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_log.ff.3.weight         | shape: (32, 128)                 | params: 4,096
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.ff_log.ff.3.bias           | shape: (32,)                     | params: 32
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.addnorm_log.ln.weight      | shape: (32,)                     | params: 32
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.0.addnorm_log.ln.bias        | shape: (32,)                     | params: 32
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.1.ff_node.ff.0.weight        | shape: (32, 8)                   | params: 256
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.1.ff_node.ff.0.bias          | shape: (32,)                     | params: 32
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.1.ff_node.ff.3.weight        | shape: (8, 32)                   | params: 256
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.1.ff_node.ff.3.bias          | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.1.addnorm_node.ln.weight     | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.1.addnorm_node.ln.bias       | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.1.ff_trace.ff.0.weight       | shape: (32, 8)                   | params: 256
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.1.ff_trace.ff.0.bias         | shape: (32,)                     | params: 32
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.1.ff_trace.ff.3.weight       | shape: (8, 32)                   | params: 256
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.1.ff_trace.ff.3.bias         | shape: (8,)                      | params: 8
2026-07-21 03:51:01,223 P2330772 INFO decoder.ffn.1.addnorm_trace.ln.weight    | shape: (8,)                      | params: 8
2026-07-21 03:51:01,224 P2330772 INFO decoder.ffn.1.addnorm_trace.ln.bias      | shape: (8,)                      | params: 8
2026-07-21 03:51:01,224 P2330772 INFO decoder.ffn.1.ff_log.ff.0.weight         | shape: (128, 32)                 | params: 4,096
2026-07-21 03:51:01,224 P2330772 INFO decoder.ffn.1.ff_log.ff.0.bias           | shape: (128,)                    | params: 128
2026-07-21 03:51:01,224 P2330772 INFO decoder.ffn.1.ff_log.ff.3.weight         | shape: (32, 128)                 | params: 4,096
2026-07-21 03:51:01,224 P2330772 INFO decoder.ffn.1.ff_log.ff.3.bias           | shape: (32,)                     | params: 32
2026-07-21 03:51:01,224 P2330772 INFO decoder.ffn.1.addnorm_log.ln.weight      | shape: (32,)                     | params: 32
2026-07-21 03:51:01,224 P2330772 INFO decoder.ffn.1.addnorm_log.ln.bias        | shape: (32,)                     | params: 32
2026-07-21 03:51:01,224 P2330772 INFO Subtotal: 96,029
2026-07-21 03:51:01,224 P2330772 INFO --------------------------------------------------------------------------------
2026-07-21 03:51:01,224 P2330772 INFO Common Parameters:
2026-07-21 03:51:01,224 P2330772 INFO show.0.weight                            | shape: (128, 69)                 | params: 8,832
2026-07-21 03:51:01,224 P2330772 INFO show.0.bias                              | shape: (128,)                    | params: 128
2026-07-21 03:51:01,224 P2330772 INFO show.2.weight                            | shape: (2, 128)                  | params: 256
2026-07-21 03:51:01,224 P2330772 INFO show.2.bias                              | shape: (2,)                      | params: 2
2026-07-21 03:51:01,224 P2330772 INFO Subtotal: 9,218
2026-07-21 03:51:01,224 P2330772 INFO --------------------------------------------------------------------------------
2026-07-21 03:51:01,224 P2330772 INFO Total Trainable Parameters: 105,247

2026-07-21 03:51:01,224 P2330772 INFO Trainable Parameters: 105247, reconstruction: 96029, common: 9218
2026-07-21 03:51:01,224 P2330772 INFO model : init weight
2026-07-21 03:51:01,226 P2330772 INFO Using GPU...
2026-07-21 03:51:01,239 P2330772 INFO optimizer : using AdaBelief
2026-07-21 03:51:01,239 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 03:51:01,239 P2330772 INFO 0/50 starting... lr: 0.001 para:1.0
2026-07-21 03:52:29,563 P2330772 INFO Epoch 0/50, all_loss:0.12746 cls_loss:33.88728 rec_loss:0.12746 [88.30s]; best loss:0.12746, patience : 0
2026-07-21 03:52:29,564 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 03:52:29,564 P2330772 INFO 1/50 starting... lr: 0.001 para:0.5
2026-07-21 03:53:59,081 P2330772 INFO Epoch 1/50, all_loss:2.15256 cls_loss:4.07857 rec_loss:0.22654 [89.49s]; best loss:2.15256, patience : 0
2026-07-21 03:53:59,082 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 03:53:59,082 P2330772 INFO 2/50 starting... lr: 0.001 para:0.3333333432674408
2026-07-21 03:55:26,701 P2330772 INFO Epoch 2/50, all_loss:1.49536 cls_loss:2.14232 rec_loss:0.20146 [87.59s]; best loss:1.49536, patience : 0
2026-07-21 03:55:56,043 P2330772 INFO pr:0.8306  rc:0.6118  auc:0.9897 ap:0.9169 f1: 0.7046 pred_right: 1070793 pred_wrong:25407 actu_right: 1061710 actu_wrong: 34490
2026-07-21 03:56:06,172 P2330772 INFO pr:0.8341  rc:0.6103  auc:0.9893 ap:0.9176 f1: 0.7049 pred_right: 458965 pred_wrong:10835 actu_right: 454992 actu_wrong: 14808
2026-07-21 03:56:06,199 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 03:56:06,199 P2330772 INFO 3/50 starting... lr: 0.001 para:0.25
2026-07-21 03:57:33,805 P2330772 INFO Epoch 3/50, all_loss:1.50110 cls_loss:1.93846 rec_loss:0.18900 [87.60s]; best loss:1.49536, patience : 1
2026-07-21 03:57:57,836 P2330772 INFO pr:0.8649  rc:0.6189  auc:0.9918 ap:0.9246 f1: 0.7215 pred_right: 1071523 pred_wrong:24677 actu_right: 1061714 actu_wrong: 34486
2026-07-21 03:58:08,025 P2330772 INFO pr:0.8690  rc:0.6199  auc:0.9920 ap:0.9256 f1: 0.7236 pred_right: 459236 pred_wrong:10564 actu_right: 454992 actu_wrong: 14808
2026-07-21 03:58:08,052 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 03:58:08,052 P2330772 INFO 4/50 starting... lr: 0.001 para:0.20000000298023224
2026-07-21 03:59:35,677 P2330772 INFO Epoch 4/50, all_loss:1.59933 cls_loss:1.95275 rec_loss:0.18567 [87.62s]; best loss:1.49536, patience : 2
2026-07-21 04:00:04,734 P2330772 INFO pr:0.8672  rc:0.6469  auc:0.9928 ap:0.9335 f1: 0.7410 pred_right: 1070469 pred_wrong:25731 actu_right: 1061709 actu_wrong: 34491
2026-07-21 04:00:17,587 P2330772 INFO pr:0.8745  rc:0.6459  auc:0.9928 ap:0.9346 f1: 0.7430 pred_right: 458864 pred_wrong:10936 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:00:17,616 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:00:17,617 P2330772 INFO 5/50 starting... lr: 0.001 para:0.1666666716337204
2026-07-21 04:01:46,063 P2330772 INFO Epoch 5/50, all_loss:1.51380 cls_loss:1.78001 rec_loss:0.18271 [88.44s]; best loss:1.49536, patience : 2
2026-07-21 04:02:09,972 P2330772 INFO pr:0.8329  rc:0.6992  auc:0.9932 ap:0.9344 f1: 0.7602 pred_right: 1067246 pred_wrong:28954 actu_right: 1061713 actu_wrong: 34487
2026-07-21 04:02:20,179 P2330772 INFO pr:0.8392  rc:0.7001  auc:0.9933 ap:0.9347 f1: 0.7634 pred_right: 457447 pred_wrong:12353 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:02:20,209 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:02:20,209 P2330772 INFO 6/50 starting... lr: 0.001 para:0.1428571492433548
2026-07-21 04:03:49,815 P2330772 INFO Epoch 6/50, all_loss:1.49687 cls_loss:1.71529 rec_loss:0.18634 [89.60s]; best loss:1.49536, patience : 2
2026-07-21 04:04:14,954 P2330772 INFO pr:0.9420  rc:0.5789  auc:0.9936 ap:0.9473 f1: 0.7171 pred_right: 1075006 pred_wrong:21194 actu_right: 1061710 actu_wrong: 34490
2026-07-21 04:04:24,621 P2330772 INFO pr:0.9488  rc:0.5808  auc:0.9932 ap:0.9482 f1: 0.7206 pred_right: 460735 pred_wrong:9065 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:04:24,622 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:04:24,622 P2330772 INFO 7/50 starting... lr: 0.001 para:0.125
2026-07-21 04:05:53,293 P2330772 INFO Epoch 7/50, all_loss:1.42733 cls_loss:1.60353 rec_loss:0.19397 [88.65s]; best loss:1.42733, patience : 0
2026-07-21 04:06:23,009 P2330772 INFO pr:0.8639  rc:0.7282  auc:0.9940 ap:0.9506 f1: 0.7903 pred_right: 1067127 pred_wrong:29073 actu_right: 1061709 actu_wrong: 34491
2026-07-21 04:06:33,132 P2330772 INFO pr:0.8689  rc:0.7301  auc:0.9937 ap:0.9514 f1: 0.7935 pred_right: 457356 pred_wrong:12444 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:06:33,159 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:06:33,159 P2330772 INFO 8/50 starting... lr: 0.001 para:0.1111111119389534
2026-07-21 04:08:01,347 P2330772 INFO Epoch 8/50, all_loss:1.37364 cls_loss:1.52068 rec_loss:0.19731 [88.16s]; best loss:1.37364, patience : 0
2026-07-21 04:08:25,295 P2330772 INFO pr:0.8237  rc:0.8337  auc:0.9953 ap:0.9589 f1: 0.8287 pred_right: 1061290 pred_wrong:34910 actu_right: 1061709 actu_wrong: 34491
2026-07-21 04:08:35,517 P2330772 INFO pr:0.8267  rc:0.8349  auc:0.9953 ap:0.9595 f1: 0.8308 pred_right: 454845 pred_wrong:14955 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:08:35,544 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:08:35,544 P2330772 INFO 9/50 starting... lr: 0.001 para:0.10000000149011612
2026-07-21 04:10:03,996 P2330772 INFO Epoch 9/50, all_loss:1.27394 cls_loss:1.39202 rec_loss:0.21122 [88.42s]; best loss:1.27394, patience : 0
2026-07-21 04:10:31,489 P2330772 INFO pr:0.8152  rc:0.8993  auc:0.9972 ap:0.9684 f1: 0.8552 pred_right: 1058157 pred_wrong:38043 actu_right: 1061713 actu_wrong: 34487
2026-07-21 04:10:45,183 P2330772 INFO pr:0.8202  rc:0.9018  auc:0.9972 ap:0.9690 f1: 0.8591 pred_right: 453518 pred_wrong:16282 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:10:45,211 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:10:45,211 P2330772 INFO 10/50 starting... lr: 0.001 para:0.09090909361839294
2026-07-21 04:12:14,609 P2330772 INFO Epoch 10/50, all_loss:1.18385 cls_loss:1.27982 rec_loss:0.22421 [89.37s]; best loss:1.18385, patience : 0
2026-07-21 04:12:38,857 P2330772 INFO pr:0.8707  rc:0.8769  auc:0.9966 ap:0.9728 f1: 0.8738 pred_right: 1061464 pred_wrong:34736 actu_right: 1061712 actu_wrong: 34488
2026-07-21 04:12:49,054 P2330772 INFO pr:0.8735  rc:0.8773  auc:0.9965 ap:0.9730 f1: 0.8754 pred_right: 454927 pred_wrong:14873 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:12:49,085 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:12:49,085 P2330772 INFO 11/50 starting... lr: 0.001 para:0.0833333358168602
2026-07-21 04:14:18,864 P2330772 INFO Epoch 11/50, all_loss:1.16599 cls_loss:1.25015 rec_loss:0.24021 [89.75s]; best loss:1.16599, patience : 0
2026-07-21 04:14:44,033 P2330772 INFO pr:0.9206  rc:0.7435  auc:0.9973 ap:0.9728 f1: 0.8226 pred_right: 1068344 pred_wrong:27856 actu_right: 1061709 actu_wrong: 34491
2026-07-21 04:14:53,679 P2330772 INFO pr:0.9198  rc:0.7432  auc:0.9975 ap:0.9729 f1: 0.8221 pred_right: 457835 pred_wrong:11965 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:14:53,680 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:14:53,680 P2330772 INFO 12/50 starting... lr: 0.001 para:0.07692307978868484
2026-07-21 04:16:22,831 P2330772 INFO Epoch 12/50, all_loss:1.04216 cls_loss:1.10776 rec_loss:0.25485 [89.10s]; best loss:1.04216, patience : 0
2026-07-21 04:16:52,798 P2330772 INFO pr:0.8582  rc:0.9240  auc:0.9979 ap:0.9776 f1: 0.8899 pred_right: 1059061 pred_wrong:37139 actu_right: 1061706 actu_wrong: 34494
2026-07-21 04:17:02,960 P2330772 INFO pr:0.8615  rc:0.9281  auc:0.9979 ap:0.9777 f1: 0.8935 pred_right: 453847 pred_wrong:15953 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:17:02,988 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:17:02,988 P2330772 INFO 13/50 starting... lr: 0.001 para:0.0714285746216774
2026-07-21 04:18:31,498 P2330772 INFO Epoch 13/50, all_loss:0.99987 cls_loss:1.05635 rec_loss:0.26563 [88.48s]; best loss:0.99987, patience : 0
2026-07-21 04:18:55,717 P2330772 INFO pr:0.8661  rc:0.9237  auc:0.9978 ap:0.9782 f1: 0.8940 pred_right: 1059418 pred_wrong:36782 actu_right: 1061710 actu_wrong: 34490
2026-07-21 04:19:05,971 P2330772 INFO pr:0.8688  rc:0.9227  auc:0.9979 ap:0.9775 f1: 0.8950 pred_right: 454073 pred_wrong:15727 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:19:06,000 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:19:06,001 P2330772 INFO 14/50 starting... lr: 0.001 para:0.06666667014360428
2026-07-21 04:20:34,712 P2330772 INFO Epoch 14/50, all_loss:0.93640 cls_loss:0.98357 rec_loss:0.27607 [88.68s]; best loss:0.93640, patience : 0
2026-07-21 04:21:05,969 P2330772 INFO pr:0.8864  rc:0.9231  auc:0.9985 ap:0.9814 f1: 0.9044 pred_right: 1060280 pred_wrong:35920 actu_right: 1061707 actu_wrong: 34493
2026-07-21 04:21:16,466 P2330772 INFO pr:0.8880  rc:0.9248  auc:0.9985 ap:0.9808 f1: 0.9060 pred_right: 454379 pred_wrong:15421 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:21:16,495 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:21:16,495 P2330772 INFO 15/50 starting... lr: 0.001 para:0.0625
2026-07-21 04:22:45,297 P2330772 INFO Epoch 15/50, all_loss:0.89952 cls_loss:0.94061 rec_loss:0.28315 [88.77s]; best loss:0.89952, patience : 0
2026-07-21 04:23:09,233 P2330772 INFO pr:0.8623  rc:0.9469  auc:0.9983 ap:0.9829 f1: 0.9026 pred_right: 1058330 pred_wrong:37870 actu_right: 1061711 actu_wrong: 34489
2026-07-21 04:23:19,569 P2330772 INFO pr:0.8654  rc:0.9493  auc:0.9981 ap:0.9820 f1: 0.9054 pred_right: 453556 pred_wrong:16244 actu_right: 454992 actu_wrong: 14808
2026-07-21 04:23:19,570 P2330772 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 04:23:19,571 P2330772 INFO 16/50 starting... lr: 0.001 para:0.05882352963089943
2026-07-21 04:24:48,980 P2330772 INFO Epoch 16/50, all_loss:0.92860 cls_loss:0.96876 rec_loss:0.28601 [89.41s]; best loss:0.89952, patience : 1
2026-07-21 04:25:13,999 P2330772 INFO pr:0.9092  rc:0.9015  auc:0.9984 ap:0.9829 f1: 0.9053 pred_right: 1062008 pred_wrong:34192 actu_right: 1061713 actu_wrong: 34487
2026-07-21 04:25:23,616 P2330772 INFO pr:0.9083  rc:0.9024  auc:0.9985 ap:0.9817 f1: 0.9054 pred_right: 455088 pred_wrong:14712 actu_right: 454992 actu_wrong: 14808
