2026-07-21 12:06:24,511 P2678923 INFO ---- Model: ----MSTGAD-1d3e18e6----random_seed : 3----req_loss_approach : Normal-Recreation----rec_lambda : 1.0----auxi_lambda : 0.2----Freq Domain : encoder_decoder----Multi Fits : false----train : True----evaluate : False
2026-07-21 12:06:24,511 P2678923 INFO Load from /home/db2003/Desktop/Amr/Tests/Eadro/codes/chunks/TT
2026-07-21 12:06:35,753 P2678923 INFO Fewshot: training with 1.0 of the 70% of the data
2026-07-21 12:07:00,047 P2678923 INFO Trainable Parameters Breakdown:
2026-07-21 12:07:00,047 P2678923 INFO --------------------------------------------------------------------------------
2026-07-21 12:07:00,047 P2678923 INFO Reconstruction-Specific Parameters:
2026-07-21 12:07:00,047 P2678923 INFO node_emb.linear.weight                   | shape: (8, 7)                    | params: 56
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.0.headff_log.bias | shape: (10,)                     | params: 10
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_node.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_node.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_node.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_node.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_trace.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_trace.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_trace.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_trace.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_log.in_proj_weight | shape: (96, 32)                  | params: 3,072
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_log.in_proj_bias | shape: (96,)                     | params: 96
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_log.out_proj.weight | shape: (32, 32)                  | params: 1,024
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.attention_log.out_proj.bias | shape: (32,)                     | params: 32
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.vff_node.weight | shape: (8, 8)                    | params: 64
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.vff_node.bias | shape: (8,)                      | params: 8
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.vff_trace.weight | shape: (8, 8)                    | params: 64
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.vff_trace.bias | shape: (8,)                      | params: 8
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.vff_log.weight | shape: (32, 32)                  | params: 1,024
2026-07-21 12:07:00,056 P2678923 INFO decoder.temporal_attention.1.vff_log.bias | shape: (32,)                     | params: 32
2026-07-21 12:07:00,057 P2678923 INFO decoder.temporal_attention.1.headff_node.weight | shape: (10, 10)                  | params: 100
2026-07-21 12:07:00,057 P2678923 INFO decoder.temporal_attention.1.headff_node.bias | shape: (10,)                     | params: 10
2026-07-21 12:07:00,057 P2678923 INFO decoder.temporal_attention.1.headff_trace.weight | shape: (10, 40)                  | params: 400
2026-07-21 12:07:00,057 P2678923 INFO decoder.temporal_attention.1.headff_trace.bias | shape: (10,)                     | params: 10
2026-07-21 12:07:00,057 P2678923 INFO decoder.temporal_attention.1.headff_log.weight | shape: (10, 10)                  | params: 100
2026-07-21 12:07:00,057 P2678923 INFO decoder.temporal_attention.1.headff_log.bias | shape: (10,)                     | params: 10
2026-07-21 12:07:00,057 P2678923 INFO decoder.ta_add.0.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-21 12:07:00,057 P2678923 INFO decoder.ta_add.0.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-21 12:07:00,057 P2678923 INFO decoder.ta_add.0.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-21 12:07:00,057 P2678923 INFO decoder.ta_add.0.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-21 12:07:00,057 P2678923 INFO decoder.ta_add.0.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-21 12:07:00,057 P2678923 INFO decoder.ta_add.0.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-21 12:07:00,057 P2678923 INFO decoder.ta_add.1.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-21 12:07:00,057 P2678923 INFO decoder.ta_add.1.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-21 12:07:00,057 P2678923 INFO decoder.ta_add.1.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-21 12:07:00,057 P2678923 INFO decoder.ta_add.1.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-21 12:07:00,058 P2678923 INFO decoder.ta_add.1.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-21 12:07:00,058 P2678923 INFO decoder.ta_add.1.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_node.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_node.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_node.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_node.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_trace.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_trace.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_trace.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_trace.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_log.in_proj_weight | shape: (96, 32)                  | params: 3,072
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_log.in_proj_bias | shape: (96,)                     | params: 96
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_log.out_proj.weight | shape: (32, 32)                  | params: 1,024
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.0.attention_log.out_proj.bias | shape: (32,)                     | params: 32
2026-07-21 12:07:00,058 P2678923 INFO decoder.cross_attention.1.attention_node.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 12:07:00,059 P2678923 INFO decoder.cross_attention.1.attention_node.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 12:07:00,059 P2678923 INFO decoder.cross_attention.1.attention_node.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 12:07:00,059 P2678923 INFO decoder.cross_attention.1.attention_node.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 12:07:00,059 P2678923 INFO decoder.cross_attention.1.attention_trace.in_proj_weight | shape: (24, 8)                   | params: 192
2026-07-21 12:07:00,059 P2678923 INFO decoder.cross_attention.1.attention_trace.in_proj_bias | shape: (24,)                     | params: 24
2026-07-21 12:07:00,059 P2678923 INFO decoder.cross_attention.1.attention_trace.out_proj.weight | shape: (8, 8)                    | params: 64
2026-07-21 12:07:00,059 P2678923 INFO decoder.cross_attention.1.attention_trace.out_proj.bias | shape: (8,)                      | params: 8
2026-07-21 12:07:00,059 P2678923 INFO decoder.cross_attention.1.attention_log.in_proj_weight | shape: (96, 32)                  | params: 3,072
2026-07-21 12:07:00,059 P2678923 INFO decoder.cross_attention.1.attention_log.in_proj_bias | shape: (96,)                     | params: 96
2026-07-21 12:07:00,059 P2678923 INFO decoder.cross_attention.1.attention_log.out_proj.weight | shape: (32, 32)                  | params: 1,024
2026-07-21 12:07:00,059 P2678923 INFO decoder.cross_attention.1.attention_log.out_proj.bias | shape: (32,)                     | params: 32
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.0.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.0.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.0.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.0.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.0.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.0.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.1.addnorm_node.ln.weight  | shape: (8,)                      | params: 8
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.1.addnorm_node.ln.bias    | shape: (8,)                      | params: 8
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.1.addnorm_trace.ln.weight | shape: (8,)                      | params: 8
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.1.addnorm_trace.ln.bias   | shape: (8,)                      | params: 8
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.1.addnorm_log.ln.weight   | shape: (32,)                     | params: 32
2026-07-21 12:07:00,059 P2678923 INFO decoder.ca_add.1.addnorm_log.ln.bias     | shape: (32,)                     | params: 32
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_node.ff.0.weight        | shape: (32, 8)                   | params: 256
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_node.ff.0.bias          | shape: (32,)                     | params: 32
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_node.ff.3.weight        | shape: (8, 32)                   | params: 256
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_node.ff.3.bias          | shape: (8,)                      | params: 8
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.addnorm_node.ln.weight     | shape: (8,)                      | params: 8
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.addnorm_node.ln.bias       | shape: (8,)                      | params: 8
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_trace.ff.0.weight       | shape: (32, 8)                   | params: 256
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_trace.ff.0.bias         | shape: (32,)                     | params: 32
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_trace.ff.3.weight       | shape: (8, 32)                   | params: 256
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_trace.ff.3.bias         | shape: (8,)                      | params: 8
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.addnorm_trace.ln.weight    | shape: (8,)                      | params: 8
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.addnorm_trace.ln.bias      | shape: (8,)                      | params: 8
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_log.ff.0.weight         | shape: (128, 32)                 | params: 4,096
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_log.ff.0.bias           | shape: (128,)                    | params: 128
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_log.ff.3.weight         | shape: (32, 128)                 | params: 4,096
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.ff_log.ff.3.bias           | shape: (32,)                     | params: 32
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.addnorm_log.ln.weight      | shape: (32,)                     | params: 32
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.0.addnorm_log.ln.bias        | shape: (32,)                     | params: 32
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.1.ff_node.ff.0.weight        | shape: (32, 8)                   | params: 256
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.1.ff_node.ff.0.bias          | shape: (32,)                     | params: 32
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.1.ff_node.ff.3.weight        | shape: (8, 32)                   | params: 256
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.1.ff_node.ff.3.bias          | shape: (8,)                      | params: 8
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.1.addnorm_node.ln.weight     | shape: (8,)                      | params: 8
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.1.addnorm_node.ln.bias       | shape: (8,)                      | params: 8
2026-07-21 12:07:00,060 P2678923 INFO decoder.ffn.1.ff_trace.ff.0.weight       | shape: (32, 8)                   | params: 256
2026-07-21 12:07:00,061 P2678923 INFO decoder.ffn.1.ff_trace.ff.0.bias         | shape: (32,)                     | params: 32
2026-07-21 12:07:00,061 P2678923 INFO decoder.ffn.1.ff_trace.ff.3.weight       | shape: (8, 32)                   | params: 256
2026-07-21 12:07:00,061 P2678923 INFO decoder.ffn.1.ff_trace.ff.3.bias         | shape: (8,)                      | params: 8
2026-07-21 12:07:00,061 P2678923 INFO decoder.ffn.1.addnorm_trace.ln.weight    | shape: (8,)                      | params: 8
2026-07-21 12:07:00,061 P2678923 INFO decoder.ffn.1.addnorm_trace.ln.bias      | shape: (8,)                      | params: 8
2026-07-21 12:07:00,061 P2678923 INFO decoder.ffn.1.ff_log.ff.0.weight         | shape: (128, 32)                 | params: 4,096
2026-07-21 12:07:00,061 P2678923 INFO decoder.ffn.1.ff_log.ff.0.bias           | shape: (128,)                    | params: 128
2026-07-21 12:07:00,061 P2678923 INFO decoder.ffn.1.ff_log.ff.3.weight         | shape: (32, 128)                 | params: 4,096
2026-07-21 12:07:00,061 P2678923 INFO decoder.ffn.1.ff_log.ff.3.bias           | shape: (32,)                     | params: 32
2026-07-21 12:07:00,061 P2678923 INFO decoder.ffn.1.addnorm_log.ln.weight      | shape: (32,)                     | params: 32
2026-07-21 12:07:00,061 P2678923 INFO decoder.ffn.1.addnorm_log.ln.bias        | shape: (32,)                     | params: 32
2026-07-21 12:07:00,061 P2678923 INFO Subtotal: 96,029
2026-07-21 12:07:00,061 P2678923 INFO --------------------------------------------------------------------------------
2026-07-21 12:07:00,061 P2678923 INFO Common Parameters:
2026-07-21 12:07:00,061 P2678923 INFO show.0.weight                            | shape: (128, 69)                 | params: 8,832
2026-07-21 12:07:00,061 P2678923 INFO show.0.bias                              | shape: (128,)                    | params: 128
2026-07-21 12:07:00,061 P2678923 INFO show.2.weight                            | shape: (2, 128)                  | params: 256
2026-07-21 12:07:00,061 P2678923 INFO show.2.bias                              | shape: (2,)                      | params: 2
2026-07-21 12:07:00,061 P2678923 INFO Subtotal: 9,218
2026-07-21 12:07:00,061 P2678923 INFO --------------------------------------------------------------------------------
2026-07-21 12:07:00,061 P2678923 INFO Total Trainable Parameters: 105,247

2026-07-21 12:07:00,061 P2678923 INFO Trainable Parameters: 105247, reconstruction: 96029, common: 9218
2026-07-21 12:07:00,062 P2678923 INFO model : init weight
2026-07-21 12:07:00,064 P2678923 INFO Using GPU...
2026-07-21 12:07:00,082 P2678923 INFO optimizer : using AdaBelief
2026-07-21 12:07:00,083 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:07:00,083 P2678923 INFO 0/50 starting... lr: 0.001 para:1.0
2026-07-21 12:08:31,133 P2678923 INFO Epoch 0/50, all_loss:0.10306 cls_loss:28.24911 rec_loss:0.10306 [91.02s]; best loss:0.10306, patience : 0
2026-07-21 12:08:31,133 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:08:31,133 P2678923 INFO 1/50 starting... lr: 0.001 para:0.5
2026-07-21 12:10:00,585 P2678923 INFO Epoch 1/50, all_loss:2.32423 cls_loss:4.42396 rec_loss:0.22450 [89.42s]; best loss:2.32423, patience : 0
2026-07-21 12:10:00,585 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:10:00,593 P2678923 INFO 2/50 starting... lr: 0.001 para:0.3333333432674408
2026-07-21 12:11:28,617 P2678923 INFO Epoch 2/50, all_loss:1.51623 cls_loss:2.17012 rec_loss:0.20846 [88.00s]; best loss:1.51623, patience : 0
2026-07-21 12:11:53,000 P2678923 INFO pr:0.8571  rc:0.5140  auc:0.9867 ap:0.8975 f1: 0.6427 pred_right: 1075514 pred_wrong:20686 actu_right: 1061709 actu_wrong: 34491
2026-07-21 12:12:03,323 P2678923 INFO pr:0.8625  rc:0.5126  auc:0.9862 ap:0.8979 f1: 0.6430 pred_right: 461000 pred_wrong:8800 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:12:03,352 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:12:03,352 P2678923 INFO 3/50 starting... lr: 0.001 para:0.25
2026-07-21 12:13:31,897 P2678923 INFO Epoch 3/50, all_loss:1.59453 cls_loss:2.05897 rec_loss:0.20119 [88.54s]; best loss:1.51623, patience : 1
2026-07-21 12:13:56,800 P2678923 INFO pr:0.8357  rc:0.6228  auc:0.9886 ap:0.9112 f1: 0.7137 pred_right: 1070498 pred_wrong:25702 actu_right: 1061712 actu_wrong: 34488
2026-07-21 12:14:10,762 P2678923 INFO pr:0.8374  rc:0.6192  auc:0.9881 ap:0.9111 f1: 0.7120 pred_right: 458851 pred_wrong:10949 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:14:10,820 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:14:10,821 P2678923 INFO 4/50 starting... lr: 0.001 para:0.20000000298023224
2026-07-21 12:15:39,736 P2678923 INFO Epoch 4/50, all_loss:1.54213 cls_loss:1.87698 rec_loss:0.20272 [88.91s]; best loss:1.51623, patience : 1
2026-07-21 12:16:05,243 P2678923 INFO pr:0.8419  rc:0.6627  auc:0.9921 ap:0.9343 f1: 0.7416 pred_right: 1069053 pred_wrong:27147 actu_right: 1061710 actu_wrong: 34490
2026-07-21 12:16:15,609 P2678923 INFO pr:0.8498  rc:0.6582  auc:0.9916 ap:0.9346 f1: 0.7418 pred_right: 458330 pred_wrong:11470 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:16:15,635 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:16:15,636 P2678923 INFO 5/50 starting... lr: 0.001 para:0.1666666716337204
2026-07-21 12:17:44,860 P2678923 INFO Epoch 5/50, all_loss:1.46697 cls_loss:1.71766 rec_loss:0.21351 [89.20s]; best loss:1.46697, patience : 0
2026-07-21 12:18:09,374 P2678923 INFO pr:0.8580  rc:0.6701  auc:0.9942 ap:0.9440 f1: 0.7525 pred_right: 1069262 pred_wrong:26938 actu_right: 1061709 actu_wrong: 34491
2026-07-21 12:18:20,865 P2678923 INFO pr:0.8675  rc:0.6721  auc:0.9943 ap:0.9449 f1: 0.7574 pred_right: 458327 pred_wrong:11473 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:18:20,888 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:18:20,888 P2678923 INFO 6/50 starting... lr: 0.001 para:0.1428571492433548
2026-07-21 12:19:49,760 P2678923 INFO Epoch 6/50, all_loss:1.32049 cls_loss:1.50348 rec_loss:0.22255 [88.85s]; best loss:1.32049, patience : 0
2026-07-21 12:20:19,716 P2678923 INFO pr:0.8686  rc:0.7603  auc:0.9959 ap:0.9597 f1: 0.8109 pred_right: 1066015 pred_wrong:30185 actu_right: 1061713 actu_wrong: 34487
2026-07-21 12:20:30,210 P2678923 INFO pr:0.8774  rc:0.7615  auc:0.9956 ap:0.9611 f1: 0.8154 pred_right: 456947 pred_wrong:12853 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:20:30,237 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:20:30,238 P2678923 INFO 7/50 starting... lr: 0.001 para:0.125
2026-07-21 12:22:00,053 P2678923 INFO Epoch 7/50, all_loss:1.22756 cls_loss:1.36944 rec_loss:0.23442 [89.78s]; best loss:1.22756, patience : 0
2026-07-21 12:22:24,779 P2678923 INFO pr:0.8553  rc:0.8493  auc:0.9968 ap:0.9667 f1: 0.8523 pred_right: 1061953 pred_wrong:34247 actu_right: 1061710 actu_wrong: 34490
2026-07-21 12:22:35,441 P2678923 INFO pr:0.8621  rc:0.8510  auc:0.9965 ap:0.9677 f1: 0.8565 pred_right: 455183 pred_wrong:14617 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:22:35,471 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:22:35,472 P2678923 INFO 8/50 starting... lr: 0.001 para:0.1111111119389534
2026-07-21 12:24:05,654 P2678923 INFO Epoch 8/50, all_loss:1.14754 cls_loss:1.26082 rec_loss:0.24126 [90.15s]; best loss:1.14754, patience : 0
2026-07-21 12:24:30,823 P2678923 INFO pr:0.8775  rc:0.8555  auc:0.9973 ap:0.9711 f1: 0.8663 pred_right: 1062576 pred_wrong:33624 actu_right: 1061712 actu_wrong: 34488
2026-07-21 12:24:46,901 P2678923 INFO pr:0.8841  rc:0.8586  auc:0.9971 ap:0.9715 f1: 0.8712 pred_right: 455420 pred_wrong:14380 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:24:46,938 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:24:46,938 P2678923 INFO 9/50 starting... lr: 0.001 para:0.10000000149011612
2026-07-21 12:26:15,549 P2678923 INFO Epoch 9/50, all_loss:1.11748 cls_loss:1.21389 rec_loss:0.24979 [88.56s]; best loss:1.11748, patience : 0
2026-07-21 12:26:41,272 P2678923 INFO pr:0.8589  rc:0.8664  auc:0.9957 ap:0.9678 f1: 0.8626 pred_right: 1061412 pred_wrong:34788 actu_right: 1061713 actu_wrong: 34487
2026-07-21 12:26:51,679 P2678923 INFO pr:0.8630  rc:0.8684  auc:0.9951 ap:0.9681 f1: 0.8657 pred_right: 454899 pred_wrong:14901 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:26:51,680 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:26:51,680 P2678923 INFO 10/50 starting... lr: 0.001 para:0.09090909361839294
2026-07-21 12:28:22,258 P2678923 INFO Epoch 10/50, all_loss:1.03420 cls_loss:1.11243 rec_loss:0.25192 [90.55s]; best loss:1.03420, patience : 0
2026-07-21 12:28:47,009 P2678923 INFO pr:0.8504  rc:0.9188  auc:0.9976 ap:0.9752 f1: 0.8833 pred_right: 1058933 pred_wrong:37267 actu_right: 1061711 actu_wrong: 34489
2026-07-21 12:28:58,601 P2678923 INFO pr:0.8543  rc:0.9221  auc:0.9972 ap:0.9745 f1: 0.8869 pred_right: 453817 pred_wrong:15983 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:28:58,624 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:28:58,624 P2678923 INFO 11/50 starting... lr: 0.001 para:0.0833333358168602
2026-07-21 12:30:28,971 P2678923 INFO Epoch 11/50, all_loss:0.97723 cls_loss:1.04304 rec_loss:0.25327 [90.32s]; best loss:0.97723, patience : 0
2026-07-21 12:30:59,043 P2678923 INFO pr:0.8693  rc:0.9214  auc:0.9976 ap:0.9747 f1: 0.8946 pred_right: 1059647 pred_wrong:36553 actu_right: 1061713 actu_wrong: 34487
2026-07-21 12:31:09,620 P2678923 INFO pr:0.8711  rc:0.9217  auc:0.9973 ap:0.9746 f1: 0.8957 pred_right: 454131 pred_wrong:15669 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:31:09,648 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:31:09,649 P2678923 INFO 12/50 starting... lr: 0.001 para:0.07692307978868484
2026-07-21 12:32:39,811 P2678923 INFO Epoch 12/50, all_loss:0.97611 cls_loss:1.03574 rec_loss:0.26062 [90.13s]; best loss:0.97611, patience : 0
2026-07-21 12:33:04,387 P2678923 INFO pr:0.8597  rc:0.9193  auc:0.9979 ap:0.9759 f1: 0.8885 pred_right: 1059320 pred_wrong:36880 actu_right: 1061709 actu_wrong: 34491
2026-07-21 12:33:14,936 P2678923 INFO pr:0.8618  rc:0.9187  auc:0.9977 ap:0.9756 f1: 0.8893 pred_right: 454014 pred_wrong:15786 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:33:14,937 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:33:14,937 P2678923 INFO 13/50 starting... lr: 0.001 para:0.0714285746216774
2026-07-21 12:34:45,709 P2678923 INFO Epoch 13/50, all_loss:0.90340 cls_loss:0.95265 rec_loss:0.26313 [90.74s]; best loss:0.90340, patience : 0
2026-07-21 12:35:11,280 P2678923 INFO pr:0.8977  rc:0.8898  auc:0.9984 ap:0.9812 f1: 0.8937 pred_right: 1062019 pred_wrong:34181 actu_right: 1061714 actu_wrong: 34486
2026-07-21 12:35:26,392 P2678923 INFO pr:0.8987  rc:0.8888  auc:0.9983 ap:0.9805 f1: 0.8937 pred_right: 455154 pred_wrong:14646 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:35:26,393 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:35:26,394 P2678923 INFO 14/50 starting... lr: 0.001 para:0.06666667014360428
2026-07-21 12:36:56,339 P2678923 INFO Epoch 14/50, all_loss:0.88173 cls_loss:0.92555 rec_loss:0.26828 [89.89s]; best loss:0.88173, patience : 0
2026-07-21 12:37:22,384 P2678923 INFO pr:0.8377  rc:0.9559  auc:0.9980 ap:0.9783 f1: 0.8929 pred_right: 1056843 pred_wrong:39357 actu_right: 1061708 actu_wrong: 34492
2026-07-21 12:37:33,126 P2678923 INFO pr:0.8415  rc:0.9562  auc:0.9978 ap:0.9774 f1: 0.8952 pred_right: 452975 pred_wrong:16825 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:37:33,127 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:37:33,127 P2678923 INFO 15/50 starting... lr: 0.001 para:0.0625
2026-07-21 12:39:03,703 P2678923 INFO Epoch 15/50, all_loss:0.89667 cls_loss:0.93829 rec_loss:0.27224 [90.57s]; best loss:0.88173, patience : 1
2026-07-21 12:39:28,867 P2678923 INFO pr:0.8646  rc:0.9718  auc:0.9981 ap:0.9826 f1: 0.9151 pred_right: 1057437 pred_wrong:38763 actu_right: 1061713 actu_wrong: 34487
2026-07-21 12:39:40,881 P2678923 INFO pr:0.8682  rc:0.9702  auc:0.9980 ap:0.9825 f1: 0.9163 pred_right: 453253 pred_wrong:16547 actu_right: 454992 actu_wrong: 14808
2026-07-21 12:39:40,906 P2678923 INFO ----------------------------------------------------------------------------------------------------
2026-07-21 12:39:40,906 P2678923 INFO 16/50 starting... lr: 0.001 para:0.05882352963089943
2026-07-21 12:41:11,142 P2678923 INFO Epoch 16/50, all_loss:0.83048 cls_loss:0.86496 rec_loss:0.27877 [90.22s]; best loss:0.83048, patience : 0
2026-07-21 12:41:41,880 P2678923 INFO pr:0.8925  rc:0.9099  auc:0.9984 ap:0.9806 f1: 0.9011 pred_right: 1061044 pred_wrong:35156 actu_right: 1061716 actu_wrong: 34484
2026-07-21 12:41:52,663 P2678923 INFO pr:0.8940  rc:0.9090  auc:0.9981 ap:0.9785 f1: 0.9015 pred_right: 454743 pred_wrong:15057 actu_right: 454992 actu_wrong: 14808
